图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
../../dataset/fruit30_split\val\苹果-红\182.jpg,17,苹果-红,17,苹果-红,20,荔枝,9,火龙果,True,0.0076135737,0.0013802754,0.013202005,0.014729657,0.00059377897,0.001760421,0.01240423,0.002205656,0.01682608,0.13008799,0.016631097,0.006040567,0.020527137,0.004749197,0.00044881142,0.0015439927,0.010774567,0.35697517,0.0041809897,0.025070375,0.21849954,0.0009704335,0.0014003799,0.12227857,0.0039045694,0.002125633,0.0020025724,0.0009404136,0.00013227323
../../dataset/fruit30_split\val\苹果-红\19.jpg,17,苹果-红,17,苹果-红,20,荔枝,18,苹果-青,True,2.2364424e-05,0.0012104429,0.0015970946,0.004311037,8.2924904e-05,8.8254164e-05,0.0028898816,0.00030419242,1.2242604e-05,1.8601915e-05,0.015053248,0.00049769774,0.0020585016,2.1963297e-05,2.6678585e-05,1.084709e-05,0.00015230553,0.8735218,0.04263393,0.0026068445,0.049931787,0.0004934595,2.9793635e-05,0.00024220427,0.0005756618,0.0003263552,0.0012041449,6.962814e-05,6.141466e-06
../../dataset/fruit30_split\val\苹果-红\197.jpg,17,苹果-红,17,苹果-红,2,杨梅,22,葡萄-白,True,0.0011661608,0.0013175658,0.11502483,0.002931071,0.0011469168,0.00061872374,0.0048610084,0.0003567882,0.00017251314,0.007757231,0.0008823471,0.01706797,0.010223743,0.002149902,0.00915682,0.011742009,0.000935503,0.7586263,0.0038823013,0.001804239,0.002447471,0.0009869604,0.025306847,0.0018872187,0.011811056,0.00085002865,0.003677102,1.553987e-05,0.0011938338
../../dataset/fruit30_split\val\苹果-红\199.jpg,17,苹果-红,17,苹果-红,24,西瓜,11,石榴,True,2.6858781e-06,6.268473e-05,4.0761324e-06,0.0043248073,3.11058e-05,2.472145e-05,0.0007628873,0.00061701157,9.820407e-07,3.149883e-05,2.9410356e-05,0.010608524,4.5371635e-05,3.7354005e-06,6.371634e-05,5.790141e-05,1.1176206e-05,0.9695497,0.001283134,9.886416e-06,0.0004998895,8.036633e-06,5.6838458e-06,2.0462383e-05,0.011628772,0.0002960132,1.0695107e-05,2.0483105e-06,3.4592235e-06
../../dataset/fruit30_split\val\苹果-红\26.jpg,17,苹果-红,17,苹果-红,11,石榴,25,西红柿,True,8.9168745e-05,0.00057840755,2.6197846e-05,0.0013936745,0.00017073986,2.3160894e-05,0.00010081428,9.9216944e-05,5.3025597e-06,0.00038142604,7.0225933e-06,0.0028175064,0.0008042611,1.12004e-05,8.7947956e-05,0.0003179408,3.678413e-06,0.9887794,0.00049119536,0.00019333842,0.0006728763,3.7504728e-06,8.005076e-06,0.00026652115,0.00014622482,0.0021899287,0.00032188103,5.10365e-06,4.1694916e-06
../../dataset/fruit30_split\val\苹果-红\30.jpg,17,苹果-红,17,苹果-红,10,猕猴桃,1,山竹,True,0.00021012111,0.036449566,0.00023343193,0.00038516067,7.850679e-05,0.004566178,0.0011719464,0.00042196683,0.0001312166,5.7840647e-05,0.15438294,0.0062441546,0.0060874242,4.150809e-05,6.152098e-05,0.00063102465,6.360596e-05,0.7540254,0.00032753678,0.00032062994,0.009339308,0.00022842866,0.00021841888,0.018555006,0.00030046518,0.000101840946,0.005226494,0.00012982424,8.500366e-06
../../dataset/fruit30_split\val\苹果-红\42.jpg,17,苹果-红,17,苹果-红,20,荔枝,23,葡萄-红,True,6.613423e-05,0.0007297512,0.0005983651,0.0011679739,2.127854e-05,0.00021552177,0.0001109611,0.0002464422,5.9944737e-06,4.806483e-05,4.931623e-05,0.0009383372,0.0036694875,1.3511732e-05,1.9271889e-05,7.0311517e-06,8.2045895e-05,0.93347865,3.6117155e-05,0.00069218606,0.04293128,2.0698999e-05,0.00032974876,0.013437579,0.0002311834,0.00010553495,0.0007079409,3.5003777e-05,4.527763e-06
../../dataset/fruit30_split\val\苹果-红\46.jpg,17,苹果-红,17,苹果-红,7,椰子,8,榴莲,True,0.0010548404,0.0011859946,0.0005403951,0.004395097,0.006619092,0.0047316654,0.032932803,0.14180097,0.10103542,0.0036463817,0.03678423,0.0022014258,0.00037483117,0.0066406587,0.00061100436,0.03129119,0.0027249572,0.52309674,0.0013021936,0.0011349652,0.0016252773,0.004375366,0.00080547197,0.02413205,0.051996455,0.010300043,0.0004633096,0.0001742241,0.0020231167
../../dataset/fruit30_split\val\苹果-红\5.jpg,17,苹果-红,17,苹果-红,20,荔枝,26,车厘子,True,3.0737665e-05,0.0006155949,0.0003049252,0.00079802034,1.2032349e-05,0.0003563808,2.1883352e-05,0.00075044465,2.7000578e-06,0.00012970436,3.3117234e-05,3.2311873e-05,0.0011047013,3.3376145e-05,2.1626505e-05,2.0033127e-05,2.2960714e-05,0.9873883,3.0786927e-05,0.00030564662,0.005599796,6.0243015e-06,2.724674e-05,0.00030680193,0.0006810549,2.4650522e-05,0.0012940578,2.8933004e-05,1.6327314e-05
../../dataset/fruit30_split\val\苹果-红\59.jpg,17,苹果-红,17,苹果-红,11,石榴,23,葡萄-红,True,0.057307154,0.004096241,0.0040326905,0.0052259085,0.00035531548,0.0029168604,0.037906896,0.0015560936,0.00044346525,0.0006907563,0.0066354773,0.31184468,0.0094708875,0.00056647987,0.0003552758,0.012135448,0.00033218274,0.36815807,0.0033523983,0.0045319465,0.015294774,0.00085723074,0.00035674014,0.07714207,0.0038327915,0.02517728,0.044797983,0.00044842446,0.00017846034
../../dataset/fruit30_split\val\苹果-红\6.jpg,17,苹果-红,17,苹果-红,20,荔枝,1,山竹,True,0.0046884506,0.06270827,0.008737312,0.016180204,0.00066712557,0.04440334,0.0075538335,0.008711021,0.00015909817,0.0011056727,0.032449238,0.035432372,0.037604757,0.0031339403,0.005862847,0.004883079,0.0011553436,0.5003101,0.0015198028,0.013503534,0.14606051,0.0027590368,0.0002996549,0.006055866,0.019145781,0.0045485036,0.028528431,0.0015118642,0.000320951
../../dataset/fruit30_split\val\苹果-红\66.jpg,17,苹果-红,17,苹果-红,24,西瓜,3,柚子,True,0.00038062004,0.0012220442,0.00066023023,0.01523051,0.00010103434,0.00056122267,0.00042201893,0.0008330867,9.969344e-06,0.0001685616,0.0007333485,0.010324262,0.00021521539,0.00063851103,0.00019221318,0.00051603763,0.00012011451,0.89266133,0.0016982598,0.00026198395,0.0020983014,2.804579e-05,9.890192e-05,0.007835084,0.05865065,0.0013432343,0.0025436392,0.000334612,0.00011689414
../../dataset/fruit30_split\val\苹果-红\68.jpg,17,苹果-红,17,苹果-红,25,西红柿,1,山竹,True,0.0010424457,0.0100853285,6.0654245e-05,0.0010430821,0.00062155153,0.00022581329,0.008922364,0.00079418236,7.598016e-05,0.0010064263,0.00010383345,0.0033336955,9.608677e-05,0.000112373455,1.0970413e-05,0.0006202269,6.1638675e-05,0.93162656,0.0068181744,0.00022629533,0.0021758738,0.00017053298,0.00046279206,0.007188171,0.0011071903,0.016953442,0.0047777994,0.00021759247,5.8912814e-05
../../dataset/fruit30_split\val\苹果-红\7.jpg,17,苹果-红,17,苹果-红,11,石榴,12,砂糖橘,True,1.7790631e-05,3.9314524e-05,0.0005243994,0.00078594376,4.1088217e-05,1.3695896e-05,6.187154e-05,6.3888605e-05,2.0258901e-06,6.083145e-05,5.607456e-05,0.0018755435,0.001045924,1.8032667e-06,0.00013855365,0.00027027243,1.6766446e-06,0.99310356,6.1723176e-06,0.0005243386,0.00017056275,8.47293e-06,2.6141257e-05,0.00031530135,0.00038068293,0.00012794054,0.00033511955,3.596662e-07,6.4064193e-07
../../dataset/fruit30_split\val\苹果-红\72.jpg,17,苹果-红,17,苹果-红,11,石榴,20,荔枝,True,0.00071703753,4.4741395e-05,0.0009347193,0.0016529787,1.0481421e-05,3.304184e-05,0.0016353078,0.00015868225,6.0392704e-06,6.982308e-05,7.0776354e-05,0.1831633,0.0016077191,2.2753396e-05,6.421677e-05,0.00040460494,3.2800642e-06,0.802259,8.069158e-05,0.00025004035,0.0035600993,8.935854e-06,3.5501092e-05,0.0007027766,0.00017553738,0.0016263494,0.0007001275,9.930468e-07,5.4219134e-07
../../dataset/fruit30_split\val\苹果-红\77.jpg,17,苹果-红,17,苹果-红,11,石榴,26,车厘子,True,3.3368684e-07,2.2099473e-06,9.342592e-06,3.6744434e-05,8.678718e-07,1.135968e-06,2.6182814e-05,2.715587e-06,7.28501e-06,1.8386017e-05,2.215209e-05,0.00032498967,0.00017515298,2.3124494e-06,2.456345e-05,3.9901643e-05,3.4922522e-07,0.9989021,4.7083536e-06,8.8434945e-07,9.329851e-06,3.2551386e-06,3.221063e-05,1.5379999e-06,6.836598e-05,4.6838873e-06,0.0002748122,3.394131e-06,5.23478e-08
../../dataset/fruit30_split\val\苹果-红\80.jpg,17,苹果-红,11,石榴,17,苹果-红,15,芒果,True,0.003302671,0.0321799,0.0043708077,0.012099018,0.001585642,0.0011391868,0.0479841,0.0032278437,0.000266185,0.00026318146,0.0021166808,0.540198,0.0047171805,0.00051541434,0.0025344468,0.07982981,0.00060893263,0.19068596,0.011557325,0.00037160525,0.0075012157,0.0006694961,0.0015738059,0.001866375,0.007080219,0.022694224,0.018699856,7.3826726e-05,0.00028704954
../../dataset/fruit30_split\val\苹果-红\83.jpg,17,苹果-红,17,苹果-红,6,梨,18,苹果-青,True,0.003004726,0.0015306436,0.00023152652,0.01802972,0.0030598438,0.00523732,0.21820173,0.0037252628,0.0021626116,0.0013813562,0.011145683,0.003637796,0.0018417407,0.019470848,0.0020376095,0.0152384145,0.00041692308,0.6005654,0.047590073,0.00060575805,0.0025745172,0.004342015,0.0014167525,0.003962499,0.004927933,0.01958327,0.0010635605,0.0025245817,0.00048999325
../../dataset/fruit30_split\val\苹果-红\89.jpg,17,苹果-红,17,苹果-红,4,柠檬,3,柚子,True,0.00023276248,0.0003857332,0.008714562,0.055904076,0.2961098,0.0001448564,0.0036186967,0.018047266,0.0012968701,0.00019633118,0.022170914,0.0013440038,0.0088817645,0.0004274764,0.033409752,0.00042229114,0.00020061132,0.50387365,0.0015195247,0.0006742561,0.0005254558,0.031064698,0.0001738416,3.1102372e-05,0.004298276,0.0051136524,0.00060560514,0.00018606086,0.0004262712
../../dataset/fruit30_split\val\苹果-红\90.jpg,17,苹果-红,17,苹果-红,4,柠檬,14,脐橙,True,0.00017894224,6.8400805e-05,0.0011864568,0.063600965,0.15945542,0.0010866326,0.00069256744,0.00054461585,0.0040526213,0.000387492,0.0019056315,0.0007877684,0.025020512,0.00015507723,0.10071902,0.0027515006,0.00044616603,0.6256832,0.00028463165,0.00020274009,4.8684633e-05,0.0019290482,0.0021680817,4.1126073e-05,0.0029968044,0.0031563397,0.00019451173,0.00014634496,0.00010862622
../../dataset/fruit30_split\val\苹果-红\91.jpg,17,苹果-红,17,苹果-红,14,脐橙,10,猕猴桃,True,6.0522575e-07,8.453461e-07,1.5609276e-05,5.825214e-05,0.00020809371,8.11321e-07,0.00010348304,1.0624156e-05,1.4905588e-05,1.2968712e-05,0.0002085071,1.2381773e-05,5.6251756e-05,1.1948493e-06,0.00025672113,1.2122288e-06,2.2903222e-07,0.9987275,8.660592e-05,1.5456632e-06,2.812872e-06,0.00012320622,3.0730316e-05,7.5079406e-08,2.9773002e-05,2.8521115e-05,5.744895e-06,6.026374e-07,1.766374e-07
../../dataset/fruit30_split\val\苹果-红\92.jpg,17,苹果-红,17,苹果-红,9,火龙果,11,石榴,True,5.4262446e-06,1.1126416e-05,3.7298498e-05,0.0001535742,2.207588e-05,7.399583e-07,3.4129862e-05,1.420934e-05,6.878905e-06,0.0022495924,0.00015062894,0.0012175739,5.1280156e-05,1.1978657e-06,1.4312157e-05,3.742117e-05,2.6335722e-06,0.9950252,1.8025979e-06,0.00013755437,0.00014422146,1.999363e-06,0.00014481561,4.6940066e-05,0.0003987568,1.4420385e-06,8.597939e-05,4.1341974e-07,7.6940404e-07
../../dataset/fruit30_split\val\苹果-青\10.jpg,18,苹果-青,18,苹果-青,17,苹果-红,3,柚子,True,8.155698e-06,5.062083e-05,1.810004e-05,0.008368038,0.0017209031,6.610505e-05,0.003424008,0.0007921195,4.224337e-05,5.019699e-06,0.0064863665,0.00015145284,3.476986e-05,1.5767597e-06,3.0698142e-05,0.00066298054,0.00018438199,0.015101303,0.96004784,7.775152e-06,4.871562e-05,1.3266124e-05,3.5835827e-05,4.882131e-06,0.0020670383,0.00013088401,9.177839e-05,3.355614e-05,0.00036968073
../../dataset/fruit30_split\val\苹果-青\112.jpg,18,苹果-青,18,苹果-青,6,梨,17,苹果-红,True,7.1090794e-06,0.00023918634,2.564443e-06,0.00034056726,0.000634704,7.0241026e-07,0.005709194,0.00059385446,4.2514384e-06,5.0632125e-06,0.00036218707,6.31782e-05,8.770575e-06,6.504143e-07,1.0551473e-05,2.3175118e-05,6.3220054e-06,0.00064720266,0.99063957,7.5960356e-06,3.246622e-05,9.760621e-06,1.5050999e-05,4.1036237e-06,0.00046633292,8.558239e-05,2.3337245e-05,5.3968724e-05,2.8230731e-06
../../dataset/fruit30_split\val\苹果-青\134.jpg,18,苹果-青,18,苹果-青,10,猕猴桃,6,梨,True,6.1035844e-06,7.6059604e-07,7.7877935e-09,1.9928055e-05,1.75632e-05,1.8718824e-08,3.540357e-05,6.3688544e-06,7.277574e-08,6.4439746e-07,0.00039157883,3.6446636e-07,2.1081144e-07,6.2908555e-08,1.0948129e-07,9.751919e-06,1.3113639e-06,2.6695627e-06,0.99948454,2.213696e-08,4.27153e-08,6.3098513e-09,1.7119182e-05,3.671328e-08,1.9512506e-06,1.3428385e-06,8.3210176e-07,1.4794351e-07,7.282507e-07
../../dataset/fruit30_split\val\苹果-青\151.jpg,18,苹果-青,18,苹果-青,3,柚子,6,梨,True,3.2947457e-05,0.00011868048,4.7880258e-06,0.029697973,0.0017227207,2.9501001e-05,0.016903052,0.0012050581,1.1080889e-05,1.459515e-06,0.0029673518,0.00013732075,3.5968135e-06,3.4495656e-07,7.2973e-05,0.012793751,4.72283e-06,0.00023380374,0.9336426,1.9796667e-07,3.0310473e-05,3.8817093e-06,1.1551193e-05,2.295073e-06,0.0002262452,9.272616e-05,2.5570778e-05,1.3494754e-06,2.209877e-05
../../dataset/fruit30_split\val\苹果-青\153.jpg,18,苹果-青,18,苹果-青,7,椰子,6,梨,True,0.00016729016,0.013979197,0.00024918577,0.01648352,0.0038807187,0.0035859644,0.060434308,0.06922389,0.00020544589,7.39785e-05,0.026250357,7.274425e-05,3.989549e-06,3.274592e-06,8.721476e-06,0.0057353494,0.00051400624,0.008065362,0.7746711,9.991295e-05,0.0007367176,4.661225e-05,0.001472746,0.00029151668,0.006044256,0.00029339638,0.0009486739,0.00032875699,0.0061290264
../../dataset/fruit30_split\val\苹果-青\155.jpg,18,苹果-青,18,苹果-青,4,柠檬,6,梨,True,2.5366486e-05,0.00040519374,0.00043528463,0.05452927,0.07397052,0.00017895729,0.06784204,0.010752675,0.0005277375,0.0033327485,0.007966668,8.1670725e-05,0.00050643884,0.00025601537,0.0016086698,0.0016418442,0.0011575421,0.021232776,0.72657675,0.0010117413,0.00017218558,0.00019532723,8.2843006e-05,0.00010632496,0.02334302,6.1164e-05,0.000111168716,0.0002029645,0.0016850783
../../dataset/fruit30_split\val\苹果-青\16.jpg,18,苹果-青,18,苹果-青,4,柠檬,17,苹果-红,True,0.00011743749,0.00030880654,0.00015309903,0.012618547,0.021677097,2.7350632e-05,0.015117488,0.0008637195,5.1863582e-05,0.00050659897,0.0046605994,9.2693175e-05,0.00022042728,0.00014928544,0.00036585215,0.015455548,0.00024264534,0.018546289,0.8936109,0.000116058574,0.00012015172,0.00011060887,0.001211664,4.606881e-05,0.005263229,0.00048357138,0.0002045472,0.0037993367,0.0038586503
../../dataset/fruit30_split\val\苹果-青\164.jpg,18,苹果-青,18,苹果-青,6,梨,17,苹果-红,True,4.4956064e-08,1.0423124e-05,7.914849e-07,6.405748e-05,3.2849795e-05,4.529767e-05,0.002067508,0.00043162747,1.632693e-06,8.851091e-09,0.00033254726,2.2505769e-07,4.6056025e-06,1.15542925e-07,2.4270028e-06,5.4680862e-05,1.4949215e-05,0.0010644294,0.9948667,9.906917e-08,3.7215655e-06,3.7365427e-07,2.7314512e-05,8.593515e-08,4.685187e-05,2.4156546e-07,7.748957e-06,1.7986536e-06,0.00091685023
../../dataset/fruit30_split\val\苹果-青\17.jpg,18,苹果-青,18,苹果-青,22,葡萄-白,4,柠檬,True,0.0021114543,0.00024067878,0.000108075874,0.018363431,0.029511658,0.0047874693,0.0061702705,0.018521667,0.0008627304,6.480358e-05,0.00072872615,0.0002786196,0.0011268742,5.6047746e-05,0.0015871369,0.0026319104,0.0005345628,0.0012535658,0.7474499,5.988061e-05,0.0015840853,3.1633957e-05,0.15944391,0.0007364384,0.0004524677,0.00037950164,0.0002678927,4.9658254e-05,0.0006048324
../../dataset/fruit30_split\val\苹果-青\174.jpg,18,苹果-青,3,柚子,18,苹果-青,15,芒果,True,1.8826124e-05,7.067911e-05,0.000114924136,0.6395992,0.00082192913,0.00014622904,0.060363337,4.9765116e-05,2.2328322e-05,5.9491587e-08,0.009966374,0.00034957213,7.5659525e-05,8.239134e-08,0.001954698,0.08659778,2.9255723e-06,0.0046959035,0.19444166,8.6037676e-07,0.00029274815,3.349058e-06,0.00029715628,2.5037928e-06,3.1613636e-05,7.141711e-05,9.066441e-07,4.1628778e-06,3.2662526e-06
../../dataset/fruit30_split\val\苹果-青\176.jpg,18,苹果-青,18,苹果-青,10,猕猴桃,6,梨,True,2.33308e-05,7.833463e-06,1.5549364e-06,5.5380347e-05,4.8701393e-05,3.7815997e-05,0.006853381,6.318051e-05,1.8570333e-06,4.0853564e-07,0.007129961,7.870755e-06,5.161888e-05,7.345914e-06,3.4740533e-06,2.967668e-05,1.8352766e-05,0.0008097659,0.9844711,5.237246e-06,0.00018507834,9.369935e-07,3.855293e-06,1.3567087e-05,3.0998854e-05,3.457097e-05,8.655556e-05,1.7494729e-06,1.4762424e-05
../../dataset/fruit30_split\val\苹果-青\178.jpg,18,苹果-青,18,苹果-青,6,梨,10,猕猴桃,True,1.9695806e-05,5.6022953e-05,2.339218e-05,0.00068019907,0.0018045763,2.3026828e-06,0.008980444,0.00033397734,6.0943808e-06,7.065336e-05,0.0028253463,0.00046081623,1.1947899e-05,1.4633344e-05,1.946911e-05,0.00023349801,4.6083092e-05,0.0005362509,0.9819011,2.4990322e-05,1.28780675e-05,5.1371524e-05,0.0015754069,5.523343e-06,0.00021711896,3.5238e-05,1.0455576e-05,2.1748523e-05,1.8860375e-05
../../dataset/fruit30_split\val\苹果-青\181.jpg,18,苹果-青,18,苹果-青,10,猕猴桃,6,梨,True,1.1881501e-05,1.2796795e-05,8.717618e-07,3.793884e-05,9.241523e-06,2.326477e-06,0.0005602264,2.1899867e-05,7.659318e-07,2.1621464e-08,0.00072763907,3.891938e-06,1.0051698e-05,3.301097e-07,5.67729e-07,6.730568e-06,7.782795e-06,0.00030861402,0.9981008,7.845771e-07,2.7603619e-05,3.1121e-07,4.0249356e-06,7.3798367e-07,1.4781185e-05,1.3807385e-05,7.5344615e-05,9.16276e-06,2.91855e-05
../../dataset/fruit30_split\val\苹果-青\184.jpg,18,苹果-青,18,苹果-青,6,梨,7,椰子,True,4.2402098e-07,2.0119927e-05,3.3241534e-07,0.00010046407,2.1597927e-05,5.69692e-07,0.01452142,0.00033355923,8.987883e-07,6.0391567e-06,0.00019774109,3.8659059e-07,6.69625e-07,3.4259926e-07,7.205697e-07,2.7857704e-06,4.527668e-06,0.00011924637,0.9845866,7.007237e-07,2.0605408e-05,7.883635e-07,2.8467762e-06,2.8660122e-07,1.9775136e-05,1.5419415e-06,2.8727343e-06,3.1410804e-05,7.732575e-07
../../dataset/fruit30_split\val\苹果-青\186.jpg,18,苹果-青,6,梨,18,苹果-青,17,苹果-红,True,0.0019772528,0.0017331451,3.610025e-05,0.006463891,0.00358805,0.0012093685,0.56811225,0.0054042707,0.0036690824,0.00082091975,0.044105403,0.0008312205,0.0011627239,0.00028015312,0.0002823629,0.010728344,8.641042e-05,0.12053233,0.21355419,8.716529e-06,0.00042809808,4.500292e-05,0.0005656467,0.0001985247,0.0010820356,0.0017853214,0.0016054912,0.009231301,0.00047242828
../../dataset/fruit30_split\val\苹果-青\187.jpg,18,苹果-青,18,苹果-青,22,葡萄-白,27,香蕉,True,0.00032613386,6.2050844e-06,2.4775429e-05,0.00038086352,0.00014512848,3.7346366e-05,0.00066289434,5.3388252e-05,3.349719e-05,3.621279e-06,0.0008381559,2.0025102e-05,5.818998e-05,3.5029784e-06,1.009896e-05,0.0002234749,0.00015667097,9.284112e-05,0.98539007,7.546339e-07,3.223907e-05,1.8614596e-06,0.010098841,7.461043e-06,1.0127421e-05,4.1956664e-05,0.0001189165,0.0011237136,9.734223e-05
../../dataset/fruit30_split\val\苹果-青\189.jpg,18,苹果-青,18,苹果-青,10,猕猴桃,6,梨,True,4.5999725e-05,0.0034520891,5.868867e-05,0.008580147,0.0022802462,0.00010311987,0.016314588,0.0037619402,0.00016095817,3.2026826e-05,0.02436101,1.8293063e-05,1.7047027e-05,2.29838e-05,1.487278e-05,0.0006256186,0.0028026518,0.002865187,0.92852914,0.0005147936,0.00037803085,0.000553941,0.00016634968,4.1183663e-05,0.0012221648,0.00017627611,9.7088574e-05,0.0007503712,0.0020530683
../../dataset/fruit30_split\val\苹果-青\26.jpg,18,苹果-青,18,苹果-青,6,梨,7,椰子,True,2.2052292e-07,2.4024912e-06,9.4393595e-09,4.5014054e-05,4.7557583e-06,9.977689e-06,0.0086038625,0.00048414705,9.985371e-08,1.0457176e-07,0.00015676233,1.0569067e-05,3.3590024e-07,1.0564653e-07,2.5924396e-07,6.1127925e-05,6.234462e-07,4.5987847e-05,0.9905413,6.5735537e-09,3.8724832e-07,2.9570964e-08,5.766837e-07,7.56772e-08,4.74346e-06,1.0828294e-05,1.3858067e-05,7.9138607e-07,1.0362909e-06
../../dataset/fruit30_split\val\苹果-青\3.jpg,18,苹果-青,18,苹果-青,10,猕猴桃,6,梨,True,2.3148788e-05,0.00048237707,0.0006300864,0.0035220536,0.0025741146,0.00072569266,0.054487694,0.0011385413,7.388548e-05,1.9646253e-05,0.2840711,3.5860692e-05,4.3310036e-05,3.0825206e-05,0.00011879128,0.004327284,0.0033788471,0.002383361,0.6361175,0.00011527829,0.0002424759,1.0956394e-05,0.000741683,1.2588371e-05,0.0037753952,5.8499256e-05,0.00015910574,4.613144e-05,0.00065373257
../../dataset/fruit30_split\val\苹果-青\36.jpg,18,苹果-青,18,苹果-青,6,梨,17,苹果-红,True,4.028039e-08,5.125375e-06,6.3153e-08,2.0359403e-05,1.8399047e-05,4.1128242e-08,0.002970885,5.992762e-05,7.516201e-08,4.5908675e-07,9.419976e-05,7.2616466e-08,7.9155875e-08,1.6496204e-08,4.0958128e-08,2.44364e-06,8.0894534e-07,0.00014185374,0.99667716,6.3019684e-08,1.8560364e-06,1.1134126e-07,1.7872212e-07,3.48516e-08,1.521555e-06,2.5187086e-07,1.9419695e-06,1.2692715e-06,8.3750075e-07
../../dataset/fruit30_split\val\苹果-青\37.jpg,18,苹果-青,18,苹果-青,6,梨,10,猕猴桃,True,1.2947821e-06,8.154054e-06,4.5972264e-08,0.00013581707,3.3704316e-06,9.2291987e-07,0.0019712902,4.3223354e-05,7.568681e-08,3.7060433e-06,0.0003437619,7.854965e-07,6.660081e-07,8.769849e-08,4.383177e-07,2.4179544e-06,1.576048e-06,6.524416e-05,0.9973693,7.376074e-07,4.4528115e-06,1.3210216e-07,1.3380248e-06,5.921159e-07,7.970332e-06,3.0877186e-06,2.7333988e-05,1.9370752e-06,2.4586103e-07
../../dataset/fruit30_split\val\苹果-青\46.jpg,18,苹果-青,18,苹果-青,10,猕猴桃,17,苹果-红,True,1.4932245e-05,0.00010860554,3.945949e-06,0.0005465435,2.1749132e-05,2.2275253e-06,0.002230058,0.001384048,5.101322e-06,5.622929e-06,0.030760307,3.4961274e-06,6.3104126e-05,3.8042615e-06,1.0002994e-05,5.489791e-05,0.0002395054,0.007906204,0.9551194,5.015714e-06,6.966728e-05,9.794057e-06,4.5375127e-06,2.4519363e-07,0.0011627725,0.00010517008,9.006855e-06,0.000104616396,4.568827e-05
../../dataset/fruit30_split\val\苹果-青\48.jpg,18,苹果-青,18,苹果-青,6,梨,17,苹果-红,True,7.523987e-09,7.8776367e-07,5.9924846e-06,9.251376e-06,1.6030152e-06,4.8662946e-07,0.0022501135,1.527634e-06,1.2437872e-07,4.899104e-07,0.0001362461,4.275496e-07,6.197258e-06,1.0411157e-07,8.22302e-07,5.7403063e-06,3.8362728e-06,0.00016901387,0.9973922,1.7952019e-07,1.9542629e-06,1.5260082e-07,1.6121464e-06,5.0209756e-08,1.2041404e-06,4.1799925e-07,3.3436831e-06,4.923281e-07,5.737083e-06
../../dataset/fruit30_split\val\苹果-青\60.jpg,18,苹果-青,18,苹果-青,3,柚子,15,芒果,True,4.0593327e-06,8.665953e-05,6.945942e-06,0.18615697,0.0007433085,0.00037345185,0.027421262,0.0015441426,1.0402461e-05,2.737909e-07,0.0017971228,3.2900498e-05,7.9992554e-07,1.5242654e-07,0.00030528137,0.028637292,4.1270287e-05,6.146617e-05,0.7516786,1.9466073e-07,0.00015032802,1.0617798e-06,0.00085394835,5.583805e-07,1.8169885e-05,4.5523742e-05,2.5391635e-06,7.5504336e-06,1.7963388e-05
